trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,2113.8476836000045,videoStart,all,center,video=balloons_5
0,AG,2119.0281935999956,videoEnd,all,center,"video=balloons_5, duration=5.14s"
1,training,2120.539734699996,trial_start,all,,shape_order=circle-cross-star-t
1,training,2121.558206200003,fixator_end,all,,
1,training,2122.5718965999986,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,2124.368782199992,animation_end,circle,"(-480.0, -270.0)",duration=1797ms
1,training,2124.636964899997,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,2126.4361572000053,animation_end,cross,"(480.0, -270.0)",duration=1799ms
1,training,2126.9573934999935,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,2128.751548100001,animation_end,star,"(-480.0, 270.0)",duration=1794ms
1,training,2129.7699821999995,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,2131.5518587999977,animation_end,t,"(480.0, 270.0)",duration=1782ms
1,training,2131.570689400003,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,2132.5770593999914,trial_start,all,,shape_order=circle-cross-star-t
2,training,2133.5831803000037,fixator_end,all,,
2,training,2134.104171400002,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,2135.882035699993,animation_end,circle,"(-480.0, -270.0)",duration=1778ms
2,training,2136.1500880999956,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,2137.951996799995,animation_end,cross,"(480.0, -270.0)",duration=1802ms
2,training,2138.7156751,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,2140.5148325000046,animation_end,star,"(-480.0, 270.0)",duration=1799ms
2,training,2141.5332401999913,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,2143.351775599993,animation_end,t,"(480.0, 270.0)",duration=1818ms
2,training,2143.366135499993,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,2144.3832929000055,trial_start,all,,shape_order=circle-cross-star-t
3,training,2145.397290599998,fixator_end,all,,
3,training,2145.4202259000012,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,2147.215177899998,animation_end,circle,"(-480.0, -270.0)",duration=1795ms
3,training,2147.979508000004,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,2149.780878999998,animation_end,cross,"(480.0, -270.0)",duration=1801ms
3,training,2149.796579300004,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,2151.6134187999996,animation_end,star,"(-480.0, 270.0)",duration=1817ms
3,training,2151.6302976000006,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,2153.447254700004,animation_end,t,"(480.0, 270.0)",duration=1817ms
3,training,2153.4602078000025,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,2154.464993500005,trial_start,all,,shape_order=circle-cross-star-t
4,training,2155.4808735999977,fixator_end,all,,
4,training,2156.244779200002,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
4,training,2158.0417507999955,animation_end,circle,"(-480.0, -270.0)",duration=1797ms
4,training,2158.3105303000048,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
4,training,2160.090875099995,animation_end,cross,"(480.0, -270.0)",duration=1780ms
4,training,2160.861645600002,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
4,training,2162.6771690000023,animation_end,star,"(-480.0, 270.0)",duration=1816ms
4,training,2162.9441208999924,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
4,training,2164.758211399996,animation_end,t,"(480.0, 270.0)",duration=1814ms
4,training,2164.7760959000007,trial_end,all,,shapes_shown=circle-cross-star-t
4,AG,2165.791855699994,videoStart,all,center,video=bouncyballs_5
4,AG,2170.935242199994,videoEnd,all,center,"video=bouncyballs_5, duration=5.14s"
5,training,2172.4476466999913,trial_start,all,,shape_order=circle-cross-star-t
5,training,2173.457055199993,fixator_end,all,,
5,training,2173.7224410000053,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
5,training,2175.519460800002,animation_end,circle,"(-480.0, -270.0)",duration=1797ms
5,training,2175.540065299996,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
5,training,2177.3390747999947,animation_end,cross,"(480.0, -270.0)",duration=1799ms
5,training,2177.6035997,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
5,training,2179.421046999996,animation_end,star,"(-480.0, 270.0)",duration=1817ms
5,training,2179.4345608000003,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
5,training,2181.2559651000047,animation_end,t,"(480.0, 270.0)",duration=1821ms
5,training,2181.2676565,trial_end,all,,shapes_shown=circle-cross-star-t
6,training,2182.2826848999975,trial_start,all,,shape_order=circle-cross-star-t
6,training,2183.287614899993,fixator_end,all,,
6,training,2184.3019080999948,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
6,training,2186.119264199995,animation_end,circle,"(-480.0, -270.0)",duration=1817ms
6,training,2186.133235500005,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
6,training,2187.9320237999927,animation_end,cross,"(480.0, -270.0)",duration=1799ms
6,training,2188.952355699992,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
6,training,2190.7480235999974,animation_end,star,"(-480.0, 270.0)",duration=1796ms
6,training,2191.765126600003,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
6,training,2193.583821399996,animation_end,t,"(480.0, 270.0)",duration=1819ms
6,training,2193.5962987999956,trial_end,all,,shapes_shown=circle-cross-star-t
7,training,2194.611007300002,trial_start,all,,shape_order=circle-cross-star-t
7,training,2195.6169324999937,fixator_end,all,,
7,training,2196.3808276000054,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
7,training,2198.181524600004,animation_end,circle,"(-480.0, -270.0)",duration=1801ms
7,training,2198.4456995999935,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
7,training,2200.228420600004,animation_end,cross,"(480.0, -270.0)",duration=1783ms
7,training,2200.2495149000024,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
7,training,2202.0442226000014,animation_end,star,"(-480.0, 270.0)",duration=1795ms
7,training,2202.3129144999984,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
7,training,2204.0942915999913,animation_end,t,"(480.0, 270.0)",duration=1781ms
7,training,2204.1126322000055,trial_end,all,,shapes_shown=circle-cross-star-t
8,training,2205.1279488,trial_start,all,,shape_order=circle-cross-star-t
8,training,2206.146179100004,fixator_end,all,,
8,training,2206.4103111000004,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
8,training,2208.2288908000046,animation_end,circle,"(-480.0, -270.0)",duration=1819ms
8,training,2208.7442276999936,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
8,training,2210.5415769999963,animation_end,cross,"(480.0, -270.0)",duration=1797ms
8,training,2211.558984499992,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
8,training,2213.3576512,animation_end,star,"(-480.0, 270.0)",duration=1799ms
8,training,2214.37745,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
8,training,2216.1736669999955,animation_end,t,"(480.0, 270.0)",duration=1796ms
8,training,2216.189644500002,trial_end,all,,shapes_shown=circle-cross-star-t
8,AG,2217.1972318000044,videoStart,all,center,video=galaxies_5
8,AG,2222.362219699993,videoEnd,all,center,"video=galaxies_5, duration=5.15s"
9,training,2223.880451499994,trial_start,all,,shape_order=circle-cross-star-t
9,training,2224.886016999997,fixator_end,all,,
9,training,2224.902919,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
9,training,2226.706184900002,animation_end,circle,"(-480.0, -270.0)",duration=1803ms
9,training,2227.7207656999963,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
9,training,2229.5178097000025,animation_end,cross,"(480.0, -270.0)",duration=1797ms
9,training,2230.288897199993,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
9,training,2232.100930799992,animation_end,star,"(-480.0, 270.0)",duration=1812ms
9,training,2232.122608000005,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
9,training,2233.936900600005,animation_end,t,"(480.0, 270.0)",duration=1814ms
9,training,2233.9517881999927,trial_end,all,,shapes_shown=circle-cross-star-t
10,training,2234.9577247999987,trial_start,all,,shape_order=circle-cross-star-t
10,training,2235.9686953000055,fixator_end,all,,
10,training,2236.9899497000006,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
10,training,2238.7850790999946,animation_end,circle,"(-480.0, -270.0)",duration=1795ms
10,training,2239.052195600001,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
10,training,2240.8685699999915,animation_end,cross,"(480.0, -270.0)",duration=1816ms
10,training,2241.1374979999964,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
10,training,2242.9505460999935,animation_end,star,"(-480.0, 270.0)",duration=1813ms
10,training,2243.7175620000053,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
10,training,2245.498816099993,animation_end,t,"(480.0, 270.0)",duration=1781ms
10,training,2245.5163672999915,trial_end,all,,shapes_shown=circle-cross-star-t
11,training,2246.5316882000043,trial_start,all,,shape_order=circle-cross-star-t
11,training,2247.545000600003,fixator_end,all,,
11,training,2248.5655326999986,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
11,training,2250.3458868000016,animation_end,circle,"(-480.0, -270.0)",duration=1780ms
11,training,2250.6160092999926,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
11,training,2252.397628599996,animation_end,cross,"(480.0, -270.0)",duration=1782ms
11,training,2252.4131065999973,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
11,training,2254.2119335000025,animation_end,star,"(-480.0, 270.0)",duration=1799ms
11,training,2254.9818503999995,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
11,training,2256.794603599992,animation_end,t,"(480.0, 270.0)",duration=1813ms
11,training,2256.815069599994,trial_end,all,,shapes_shown=circle-cross-star-t
12,training,2257.8307811999985,trial_start,all,,shape_order=circle-cross-star-t
12,training,2258.845210600004,fixator_end,all,,
12,training,2259.359918599992,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
12,training,2261.1452481000015,animation_end,circle,"(-480.0, -270.0)",duration=1785ms
12,training,2261.662253100003,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
12,training,2263.4567312,animation_end,cross,"(480.0, -270.0)",duration=1794ms
12,training,2263.9787529000023,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
12,training,2265.775243099997,animation_end,star,"(-480.0, 270.0)",duration=1796ms
12,training,2266.2953085000045,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
12,training,2268.0925801999983,animation_end,t,"(480.0, 270.0)",duration=1797ms
12,training,2268.107920299997,trial_end,all,,shapes_shown=circle-cross-star-t
13,gaze_triggered,2270.391550100001,trial_start,all,,shape_order=circle-cross-star-t
13,gaze_triggered,2270.393055099994,selection,circle,"(-480.0, -270.0)","executed=True, fixation_duration=0ms, rt=0ms"
13,gaze_triggered,2270.676211999991,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=260ms, rt=262ms"
13,gaze_triggered,2270.6781051,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=285ms"
13,gaze_triggered,2270.6893124000053,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=296ms"
13,gaze_triggered,2270.705999999991,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=312ms"
13,gaze_triggered,2270.725774099992,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=332ms"
13,gaze_triggered,2270.741815500005,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=348ms"
13,gaze_triggered,2270.7591280999914,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=365ms"
13,gaze_triggered,2270.7724875999993,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=379ms"
13,gaze_triggered,2270.7950858999975,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=400ms"
13,gaze_triggered,2270.807511799998,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=414ms"
13,gaze_triggered,2270.823197699996,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=429ms"
13,gaze_triggered,2270.8426062999933,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=449ms"
13,gaze_triggered,2270.8568052000046,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=463ms"
13,gaze_triggered,2270.877462999997,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=484ms"
13,gaze_triggered,2270.888997499991,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=495ms"
13,gaze_triggered,2270.9057296999963,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=512ms"
13,gaze_triggered,2270.925615,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=532ms"
13,gaze_triggered,2270.9392092000053,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=545ms"
13,gaze_triggered,2270.959105499991,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=565ms"
13,gaze_triggered,2270.9724239999923,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=579ms"
13,gaze_triggered,2270.993286500001,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=599ms"
13,gaze_triggered,2271.006152300004,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=612ms"
13,gaze_triggered,2271.0235739000054,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=630ms"
13,gaze_triggered,2271.043561700004,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=650ms"
13,gaze_triggered,2271.0561761999998,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=662ms"
13,gaze_triggered,2271.075878200005,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=682ms"
13,gaze_triggered,2271.088937399996,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=695ms"
13,gaze_triggered,2271.1056030000036,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=712ms"
13,gaze_triggered,2271.125793500003,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=732ms"
13,gaze_triggered,2271.141247099993,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=747ms"
13,gaze_triggered,2271.159408899999,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=766ms"
13,gaze_triggered,2271.1732550000015,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=779ms"
13,gaze_triggered,2271.1894095000025,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=796ms"
13,gaze_triggered,2271.209522799996,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=816ms"
13,gaze_triggered,2271.2227849000046,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=829ms"
13,gaze_triggered,2271.242578099991,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=849ms"
13,gaze_triggered,2271.258767399995,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=865ms"
13,gaze_triggered,2271.275051000004,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=881ms"
13,gaze_triggered,2271.2888205999916,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=895ms"
13,gaze_triggered,2271.3065724000044,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=913ms"
13,gaze_triggered,2271.3266091999976,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=933ms"
13,gaze_triggered,2271.341463699995,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=948ms"
13,gaze_triggered,2271.359173699995,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=965ms"
13,gaze_triggered,2271.372230599998,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=979ms"
13,gaze_triggered,2271.3929515999916,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=999ms"
