trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,24.848476600003778,videoStart,all,center,video=balloons_5
0,AG,29.994433900006698,videoEnd,all,center,"video=balloons_5, duration=5.14s"
1,training,31.513115400011884,trial_start,all,,shape_order=circle-cross-star-t
1,training,32.52571020000323,fixator_end,all,,
1,training,33.293279600009555,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,35.091434100002516,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
1,training,35.109339000002365,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,36.92465500000981,animation_end,cross,"(480.0, -270.0)",duration=1815ms
1,training,37.44099560000177,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,39.256400800004485,animation_end,star,"(-480.0, 270.0)",duration=1815ms
1,training,39.773979000005056,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,41.57313900000008,animation_end,t,"(480.0, 270.0)",duration=1799ms
1,training,41.58892290000222,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,42.5937033000082,trial_start,all,,shape_order=circle-cross-star-t
2,training,43.605850000007194,fixator_end,all,,
2,training,43.8729491999984,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,45.688583299997845,animation_end,circle,"(-480.0, -270.0)",duration=1816ms
2,training,45.70628630000283,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,47.48753610000131,animation_end,cross,"(480.0, -270.0)",duration=1781ms
2,training,48.256423700004234,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,50.06871930000489,animation_end,star,"(-480.0, 270.0)",duration=1812ms
2,training,50.83614800000214,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,52.61982900000294,animation_end,t,"(480.0, 270.0)",duration=1784ms
2,training,52.636045300008846,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,53.64025460000266,trial_start,all,,shape_order=circle-cross-star-t
3,training,54.651585200001136,fixator_end,all,,
3,training,54.91950450000877,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,56.70206789999793,animation_end,circle,"(-480.0, -270.0)",duration=1783ms
3,training,56.96875900001032,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,58.76725940000324,animation_end,cross,"(480.0, -270.0)",duration=1798ms
3,training,59.03406210000685,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,60.8333430000057,animation_end,star,"(-480.0, 270.0)",duration=1799ms
3,training,60.84963979999884,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,62.65002610000374,animation_end,t,"(480.0, 270.0)",duration=1800ms
3,training,62.6656018000067,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,63.68096480000531,trial_start,all,,shape_order=circle-cross-star-t
4,training,64.69693570000527,fixator_end,all,,
4,training,65.71666800000821,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
4,training,67.52922789999866,animation_end,circle,"(-480.0, -270.0)",duration=1813ms
4,training,68.5489338000043,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
4,training,70.36159420000331,animation_end,cross,"(480.0, -270.0)",duration=1813ms
4,training,71.38172530000156,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
4,training,73.17698380000365,animation_end,star,"(-480.0, 270.0)",duration=1795ms
4,training,74.19658860001073,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
4,training,75.97656490000372,animation_end,t,"(480.0, 270.0)",duration=1780ms
4,training,75.99415700000827,trial_end,all,,shapes_shown=circle-cross-star-t
4,AG,77.01007590000518,videoStart,all,center,video=bouncyballs_5
4,AG,82.14265259999956,videoEnd,all,center,"video=bouncyballs_5, duration=5.11s"
5,training,83.65991539999959,trial_start,all,,shape_order=circle-cross-star-t
5,training,84.67497160000494,fixator_end,all,,
5,training,85.69224080001004,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
5,training,87.49135979999846,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
5,training,88.5079235000012,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
5,training,90.32376040000236,animation_end,cross,"(480.0, -270.0)",duration=1816ms
5,training,90.84226840001065,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
5,training,92.63943819999986,animation_end,star,"(-480.0, 270.0)",duration=1797ms
5,training,93.1578109000111,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
5,training,94.93857110000681,animation_end,t,"(480.0, 270.0)",duration=1781ms
5,training,94.95501530000183,trial_end,all,,shapes_shown=circle-cross-star-t
6,training,95.96128360000148,trial_start,all,,shape_order=circle-cross-star-t
6,training,96.97173830000975,fixator_end,all,,
6,training,97.23884200000612,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
6,training,99.05457970000862,animation_end,circle,"(-480.0, -270.0)",duration=1816ms
6,training,100.07166030000371,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
6,training,101.87007040000753,animation_end,cross,"(480.0, -270.0)",duration=1798ms
6,training,101.88706340000499,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
6,training,103.68422060000012,animation_end,star,"(-480.0, 270.0)",duration=1797ms
6,training,103.70188620001136,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
6,training,105.50249820000317,animation_end,t,"(480.0, 270.0)",duration=1801ms
6,training,105.51883460000681,trial_end,all,,shapes_shown=circle-cross-star-t
7,training,106.53384930000175,trial_start,all,,shape_order=circle-cross-star-t
7,training,107.54963680000219,fixator_end,all,,
7,training,107.8181903000077,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
7,training,109.63198440000997,animation_end,circle,"(-480.0, -270.0)",duration=1814ms
7,training,110.40068659999815,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
7,training,112.18330170000263,animation_end,cross,"(480.0, -270.0)",duration=1783ms
7,training,112.19969030001084,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
7,training,113.99912030000996,animation_end,star,"(-480.0, 270.0)",duration=1799ms
7,training,114.76801880000858,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
7,training,116.56620190000103,animation_end,t,"(480.0, 270.0)",duration=1798ms
7,training,116.58080470000277,trial_end,all,,shapes_shown=circle-cross-star-t
8,training,117.58523330000753,trial_start,all,,shape_order=circle-cross-star-t
8,training,118.5973004999978,fixator_end,all,,
8,training,119.61589660000755,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
8,training,121.43012710000039,animation_end,circle,"(-480.0, -270.0)",duration=1814ms
8,training,121.44729070000176,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
8,training,123.26293810000061,animation_end,cross,"(480.0, -270.0)",duration=1816ms
8,training,124.02944600000046,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
8,training,125.8293432000064,animation_end,star,"(-480.0, 270.0)",duration=1800ms
8,training,126.59539050000603,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
8,training,128.39400470000692,animation_end,t,"(480.0, 270.0)",duration=1799ms
8,training,128.41085270000622,trial_end,all,,shapes_shown=circle-cross-star-t
8,AG,129.42637440000544,videoStart,all,center,video=galaxies_5
8,AG,134.5756476000097,videoEnd,all,center,"video=galaxies_5, duration=5.11s"
9,training,136.08168270000897,trial_start,all,,shape_order=circle-cross-star-t
9,training,137.08961210001144,fixator_end,all,,
9,training,137.357296400005,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
