trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,26.2536764999968,videoStart,all,center,video=balloons_5
0,AG,31.415579099964816,videoEnd,all,center,"video=balloons_5, duration=5.14s"
1,training,32.92378639994422,trial_start,all,,shape_order=circle-cross-star-t
1,training,33.92494249995798,fixator_end,all,,
1,training,34.694470899994485,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,36.49113309994573,animation_end,circle,"(-480.0, -270.0)",duration=1797ms
1,training,37.26085319998674,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,39.073176399979275,animation_end,cross,"(480.0, -270.0)",duration=1812ms
1,training,39.591837399988435,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,41.37306399998488,animation_end,star,"(-480.0, 270.0)",duration=1781ms
1,training,41.391275299945846,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,43.20543879998149,animation_end,t,"(480.0, 270.0)",duration=1814ms
1,training,43.22286689997418,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,44.22875169996405,trial_start,all,,shape_order=circle-cross-star-t
2,training,45.2376765999943,fixator_end,all,,
2,training,46.0066282999469,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,47.82031909999205,animation_end,circle,"(-480.0, -270.0)",duration=1814ms
2,training,48.589166199963074,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,50.40277149999747,animation_end,cross,"(480.0, -270.0)",duration=1814ms
2,training,50.672402399999555,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,52.46924529998796,animation_end,star,"(-480.0, 270.0)",duration=1797ms
2,training,53.23880689998623,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,55.034559199993964,animation_end,t,"(480.0, 270.0)",duration=1796ms
2,training,55.05339399998775,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,56.069918799970765,trial_start,all,,shape_order=circle-cross-star-t
3,training,57.084330899990164,fixator_end,all,,
3,training,57.10323639999842,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,58.916753400000744,animation_end,circle,"(-480.0, -270.0)",duration=1813ms
3,training,58.93514639994828,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,60.7330634999671,animation_end,cross,"(480.0, -270.0)",duration=1798ms
3,training,60.751685399969574,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,62.56559589999961,animation_end,star,"(-480.0, 270.0)",duration=1814ms
