trial_num,selection_order,shape_sequence,position_sequence,timing_sequence_ms
13,2,"circle,star","(-480.0, -270.0),(-480.0, 270.0)","0,3113"
14,2,"circle,star","(-480.0, -270.0),(-480.0, 270.0)","0,2747"
