trial_num,selection_num,timestamp,shape,position,fixation_duration_ms,rt_from_trial_start_ms,rt_from_previous_selection_ms,queued_selection,was_executed
13,1,174.54036290000658,star,"(-480.0, 270.0)",267.0521000109147,1964.3557000090368,1964.3557000090368,False,True
13,2,174.8070735000074,star,"(-480.0, 270.0)",263.1194000132382,2231.066300009843,266.71060000080615,True,False
13,2,174.82583310001064,star,"(-480.0, 270.0)",0,2249.825900013093,285.4702000040561,True,False
13,2,174.840569699998,star,"(-480.0, 270.0)",0,2264.5625000004657,300.20679999142885,True,False
13,2,174.85703700000886,star,"(-480.0, 270.0)",0,2281.0298000113107,316.6741000022739,True,False
13,2,174.87403090001317,star,"(-480.0, 270.0)",0,2298.0237000156194,333.6680000065826,True,False
13,2,174.89009860000806,star,"(-480.0, 270.0)",0,2314.0914000105113,349.73570000147447,True,False
13,2,174.90668760001427,star,"(-480.0, 270.0)",0,2330.6804000167176,366.3247000076808,True,False
13,2,174.92317759999423,star,"(-480.0, 270.0)",0,2347.170399996685,382.81469998764805,True,False
13,2,174.94023899998865,star,"(-480.0, 270.0)",0,2364.231799991103,399.8760999820661,True,False
13,2,174.95698610000545,star,"(-480.0, 270.0)",0,2380.9789000079036,416.62319999886677,True,False
13,2,174.9735040999949,star,"(-480.0, 270.0)",0,2397.49689999735,433.141199988313,True,False
13,2,174.99026399999275,star,"(-480.0, 270.0)",0,2414.2567999952007,449.9010999861639,True,False
13,2,175.00713040001574,star,"(-480.0, 270.0)",0,2431.1232000181917,466.7675000091549,True,False
13,2,175.02367160000722,star,"(-480.0, 270.0)",0,2447.664400009671,483.3087000006344,True,False
13,2,175.04012089999742,star,"(-480.0, 270.0)",0,2464.1136999998707,499.7579999908339,True,False
13,2,175.05683300000965,star,"(-480.0, 270.0)",0,2480.8258000120986,516.4701000030618,True,False
13,2,175.07347810000647,star,"(-480.0, 270.0)",0,2497.4709000089206,533.1151999998838,True,False
13,2,175.0903540000145,star,"(-480.0, 270.0)",0,2514.346800016938,549.991100007901,True,False
13,2,175.10685820001527,star,"(-480.0, 270.0)",0,2530.8510000177193,566.4953000086825,True,False
13,2,175.12353989999974,star,"(-480.0, 270.0)",0,2547.5327000021935,583.1769999931566,True,False
13,2,175.14046210001106,star,"(-480.0, 270.0)",0,2564.4549000135157,600.0992000044789,True,False
13,2,175.15661470001214,star,"(-480.0, 270.0)",0,2580.607500014594,616.251800005557,True,False
13,2,175.17294580000453,star,"(-480.0, 270.0)",0,2596.938600006979,632.5828999979421,True,False
13,2,175.19038159999764,star,"(-480.0, 270.0)",0,2614.374400000088,650.0186999910511,True,False
13,2,175.2068503999908,star,"(-480.0, 270.0)",0,2630.843199993251,666.4874999842141,True,False
13,2,175.2232997000101,star,"(-480.0, 270.0)",0,2647.2925000125542,682.9368000035174,True,False
13,2,175.24014430001262,star,"(-480.0, 270.0)",0,2664.1371000150684,699.7814000060316,True,False
13,2,175.25674099999014,star,"(-480.0, 270.0)",0,2680.733799992595,716.3780999835581,True,False
13,2,175.2783630999911,star,"(-480.0, 270.0)",0,2702.355899993563,738.0001999845263,True,False
13,2,175.29050790000474,star,"(-480.0, 270.0)",0,2714.500700007193,750.144999998156,True,False
13,2,175.30661150001106,star,"(-480.0, 270.0)",0,2730.6043000135105,766.2486000044737,True,False
13,2,175.32364889999735,star,"(-480.0, 270.0)",0,2747.6416999998037,783.2859999907669,True,False
13,2,175.3404004999902,star,"(-480.0, 270.0)",0,2764.393299992662,800.0375999836251,True,False
13,2,175.35689669998828,star,"(-480.0, 270.0)",0,2780.889499990735,816.5337999816984,True,False
13,2,175.3736768999952,star,"(-480.0, 270.0)",0,2797.669699997641,833.3139999886043,True,False
13,2,175.39029650000157,star,"(-480.0, 270.0)",0,2814.2893000040203,849.9335999949835,True,False
13,2,175.40679569999338,star,"(-480.0, 270.0)",0,2830.7884999958333,866.4327999867965,True,False
13,2,175.42332530001295,star,"(-480.0, 270.0)",0,2847.3181000154,882.9624000063632,True,False
13,2,175.44047599998885,star,"(-480.0, 270.0)",0,2864.4687999913003,900.1130999822635,True,False
13,2,175.45681020000484,star,"(-480.0, 270.0)",0,2880.8030000072904,916.4472999982536,True,False
13,2,175.4733581999899,star,"(-480.0, 270.0)",0,2897.350999992341,932.995299983304,True,False
13,2,175.49004740000237,star,"(-480.0, 270.0)",0,2914.04020000482,949.684499995783,True,False
13,2,175.50667810000596,star,"(-480.0, 270.0)",0,2930.6709000084084,966.3151999993715,True,False
13,2,175.52318660001038,star,"(-480.0, 270.0)",0,2947.1794000128284,982.8237000037916,True,False
13,2,175.54026810001233,star,"(-480.0, 270.0)",0,2964.2609000147786,999.9052000057418,True,False
13,2,175.55709630000638,star,"(-480.0, 270.0)",0,2981.0891000088304,1016.7333999997936,True,False
13,2,175.57361130000209,star,"(-480.0, 270.0)",0,2997.604100004537,1033.2483999955002,True,False
13,2,175.59036209998885,star,"(-480.0, 270.0)",0,3014.3548999913037,1049.9991999822669,True,False
13,2,175.60679930000333,star,"(-480.0, 270.0)",0,3030.792100005783,1066.4363999967463,True,False
13,2,175.62359920001472,star,"(-480.0, 270.0)",0,3047.5920000171755,1083.2363000081386,True,False
13,2,175.64021330000833,star,"(-480.0, 270.0)",0,3064.2061000107788,1099.850400001742,True,False
13,2,175.65678310001385,star,"(-480.0, 270.0)",0,3080.775900016306,1116.4202000072692,True,False
13,2,175.67394320000312,star,"(-480.0, 270.0)",0,3097.936000005575,1133.580299996538,True,False
13,2,175.69039870001143,star,"(-480.0, 270.0)",0,3114.3915000138804,1150.0358000048436,True,False
13,2,175.7066640999983,star,"(-480.0, 270.0)",0,3130.6569000007585,1166.3011999917217,True,False
13,2,175.72298550000414,star,"(-480.0, 270.0)",0,3146.9783000065945,1182.6225999975577,True,False
13,2,175.73988050001208,star,"(-480.0, 270.0)",0,3163.8733000145294,1199.5176000054926,True,False
13,2,175.7563739999896,star,"(-480.0, 270.0)",0,3180.3667999920435,1216.0110999830067,True,False
13,2,175.77326730001369,star,"(-480.0, 270.0)",0,3197.2601000161376,1232.9044000071008,True,False
13,2,175.7900779999909,star,"(-480.0, 270.0)",0,3214.070799993351,1249.7150999843143,True,False
13,2,175.80654600000707,star,"(-480.0, 270.0)",0,3230.5388000095263,1266.1831000004895,True,False
13,2,175.82301459999871,star,"(-480.0, 270.0)",0,3247.0074000011664,1282.6516999921296,True,False
13,2,175.84017969999695,star,"(-480.0, 270.0)",0,3264.172499999404,1299.8167999903671,True,False
13,2,175.856910100003,star,"(-480.0, 270.0)",0,3280.902900005458,1316.547199996421,True,False
13,2,175.87333989999024,star,"(-480.0, 270.0)",0,3297.332699992694,1332.9769999836572,True,False
