trial_num,selection_num,timestamp,shape,position,fixation_duration_ms,rt_from_trial_start_ms,rt_from_previous_selection_ms,queued_selection,was_executed
13,1,194.0715928999998,circle,"(-480.0, -270.0)",0,0.01610000617802143,0.01610000617802143,False,True
14,1,201.36738479998894,circle,"(-480.0, -270.0)",0,0.014999997802078724,0.014999997802078724,False,True
14,2,202.03269049999653,circle,"(-480.0, -270.0)",266.3017000013497,665.3207000053953,665.3057000075933,True,False
14,2,202.05258279999543,circle,"(-480.0, -270.0)",0,685.2130000042962,685.1980000064941,True,False
14,2,202.0660218999983,circle,"(-480.0, -270.0)",0,698.6521000071662,698.6371000093641,True,False
14,2,202.0834904999938,circle,"(-480.0, -270.0)",0,716.1207000026479,716.1057000048459,True,False
14,2,202.1000528000004,circle,"(-480.0, -270.0)",0,732.6830000092741,732.668000011472,True,False
14,2,202.1158119999891,circle,"(-480.0, -270.0)",0,748.4421999979531,748.4272000001511,True,False
14,2,202.13323259999743,circle,"(-480.0, -270.0)",0,765.862800006289,765.847800008487,True,False
14,2,202.14859459998843,circle,"(-480.0, -270.0)",0,781.2247999972897,781.2097999994876,True,False
14,2,202.16640939998615,circle,"(-480.0, -270.0)",0,799.0395999950124,799.0245999972103,True,False
14,2,202.18164479998813,circle,"(-480.0, -270.0)",0,814.2749999969965,814.2599999991944,True,False
14,2,202.1994194999861,circle,"(-480.0, -270.0)",0,832.0496999949683,832.0346999971662,True,False
14,2,202.21533359999012,circle,"(-480.0, -270.0)",0,847.9637999989791,847.948800001177,True,False
14,2,202.23358569999982,circle,"(-480.0, -270.0)",0,866.2159000086831,866.200900010881,True,False
14,2,202.24971389998973,circle,"(-480.0, -270.0)",0,882.3440999985905,882.3291000007885,True,False
14,2,202.26612169999862,circle,"(-480.0, -270.0)",0,898.7519000074826,898.7369000096805,True,False
14,2,202.28235289998702,circle,"(-480.0, -270.0)",0,914.9830999958795,914.9680999980774,True,False
14,2,202.2997919999907,circle,"(-480.0, -270.0)",0,932.4221999995643,932.4072000017622,True,False
14,2,202.31577059999108,circle,"(-480.0, -270.0)",0,948.4007999999449,948.3858000021428,True,False
14,2,202.33308639998722,circle,"(-480.0, -270.0)",0,965.7165999960853,965.7015999982832,True,False
14,2,202.34858359998907,circle,"(-480.0, -270.0)",0,981.2137999979313,981.1988000001293,True,False
14,2,202.36631689999194,circle,"(-480.0, -270.0)",0,998.9471000008052,998.9321000030031,True,False
14,2,202.38262549998763,circle,"(-480.0, -270.0)",0,1015.2556999964872,1015.2406999986852,True,False
14,2,202.40510319999885,circle,"(-480.0, -270.0)",0,1037.7334000077099,1037.7184000099078,True,False
14,2,202.41709109999647,circle,"(-480.0, -270.0)",0,1049.7213000053307,1049.7063000075286,True,False
14,2,202.43263569999544,circle,"(-480.0, -270.0)",0,1065.2659000043059,1065.2509000065038,True,False
14,2,202.44893359999696,circle,"(-480.0, -270.0)",0,1081.5638000058243,1081.5488000080222,True,False
14,2,202.466013799989,circle,"(-480.0, -270.0)",0,1098.6439999978757,1098.6290000000736,True,False
14,2,202.48222569999052,circle,"(-480.0, -270.0)",0,1114.8558999993838,1114.8409000015818,True,False
14,2,202.4996792999882,circle,"(-480.0, -270.0)",0,1132.3094999970635,1132.2944999992615,True,False
14,2,202.5155711999978,circle,"(-480.0, -270.0)",0,1148.2014000066556,1148.1864000088535,True,False
14,2,202.5330624999915,circle,"(-480.0, -270.0)",0,1165.6927000003634,1165.6777000025613,True,False
14,2,202.54851409999537,circle,"(-480.0, -270.0)",0,1181.1443000042345,1181.1293000064325,True,False
14,2,202.56643129998702,circle,"(-480.0, -270.0)",0,1199.061499995878,1199.046499998076,True,False
14,2,202.58228859999508,circle,"(-480.0, -270.0)",0,1214.918800003943,1214.903800006141,True,False
14,2,202.5991795999871,circle,"(-480.0, -270.0)",0,1231.8097999959718,1231.7947999981698,True,False
14,2,202.6155155999877,circle,"(-480.0, -270.0)",0,1248.1457999965642,1248.130799998762,True,False
14,2,202.63240979998955,circle,"(-480.0, -270.0)",0,1265.0399999984074,1265.0250000006054,True,False
14,2,202.64884179999353,circle,"(-480.0, -270.0)",0,1281.4720000023954,1281.4570000045933,True,False
14,2,202.66656030000013,circle,"(-480.0, -270.0)",0,1299.19050000899,1299.175500011188,True,False
14,2,202.68206099999952,circle,"(-480.0, -270.0)",0,1314.691200008383,1314.676200010581,True,False
14,2,202.69943959999364,circle,"(-480.0, -270.0)",0,1332.0698000025004,1332.0548000046983,True,False
14,2,202.71523439999146,circle,"(-480.0, -270.0)",0,1347.864600000321,1347.8496000025189,True,False
14,2,202.73282379999,circle,"(-480.0, -270.0)",0,1365.4539999988629,1365.4390000010608,True,False
14,2,202.74879909999436,circle,"(-480.0, -270.0)",0,1381.4293000032194,1381.4143000054173,True,False
14,2,202.76613839999482,circle,"(-480.0, -270.0)",0,1398.7686000036774,1398.7536000058753,True,False
14,2,202.78140199999325,circle,"(-480.0, -270.0)",0,1414.0322000021115,1414.0172000043094,True,False
14,2,202.79939379999996,circle,"(-480.0, -270.0)",0,1432.0240000088234,1432.0090000110213,True,False
14,2,202.81538639999053,circle,"(-480.0, -270.0)",0,1448.0165999993915,1448.0016000015894,True,False
14,2,202.8324639999919,circle,"(-480.0, -270.0)",0,1465.094200000749,1465.079200002947,True,False
14,2,202.84901789999276,circle,"(-480.0, -270.0)",0,1481.648100001621,1481.633100003819,True,False
14,2,202.86596479998843,circle,"(-480.0, -270.0)",0,1498.5949999972945,1498.5799999994924,True,False
14,2,202.88232159998734,circle,"(-480.0, -270.0)",0,1514.9517999961972,1514.9367999983951,True,False
14,2,202.8993838999886,circle,"(-480.0, -270.0)",0,1532.0140999974683,1531.9990999996662,True,False
14,2,202.91552079998655,circle,"(-480.0, -270.0)",0,1548.1509999954142,1548.135999997612,True,False
14,2,202.9327043999947,circle,"(-480.0, -270.0)",0,1565.3346000035526,1565.3196000057505,True,False
14,2,202.94864909999887,circle,"(-480.0, -270.0)",0,1581.2793000077363,1581.2643000099342,True,False
14,2,202.96589409999433,circle,"(-480.0, -270.0)",0,1598.5243000031915,1598.5093000053894,True,False
14,2,202.98183969999081,circle,"(-480.0, -270.0)",0,1614.4698999996763,1614.4549000018742,True,False
14,2,202.99936659999366,circle,"(-480.0, -270.0)",0,1631.9968000025256,1631.9818000047235,True,False
14,2,203.01481019999483,circle,"(-480.0, -270.0)",0,1647.4404000036884,1647.4254000058863,True,False
14,2,203.03271799998765,circle,"(-480.0, -270.0)",0,1665.3481999965152,1665.333199998713,True,False
14,2,203.04872859999887,circle,"(-480.0, -270.0)",0,1681.3588000077289,1681.3438000099268,True,False
14,2,203.0654799999902,circle,"(-480.0, -270.0)",0,1698.1101999990642,1698.0952000012621,True,False
14,2,203.08188639998843,circle,"(-480.0, -270.0)",0,1714.516599997296,1714.501599999494,True,False
14,2,203.09908919999725,circle,"(-480.0, -270.0)",0,1731.7194000061136,1731.7044000083115,True,False
14,2,203.11513019999256,circle,"(-480.0, -270.0)",0,1747.7604000014253,1747.7454000036232,True,False
14,2,203.1326859999972,circle,"(-480.0, -270.0)",0,1765.3162000060547,1765.3012000082526,True,False
14,2,203.1486686999997,circle,"(-480.0, -270.0)",0,1781.2989000085508,1781.2839000107488,True,False
14,2,203.16594609999447,circle,"(-480.0, -270.0)",0,1798.576300003333,1798.561300005531,True,False
14,2,204.79882409999846,star,"(-480.0, 270.0)",251.39960000524297,3431.454300007317,3431.439300009515,False,True
14,3,205.21515859999636,t,"(480.0, 270.0)",267.0228000060888,3847.788800005219,416.33449999790173,True,False
14,3,205.23376289999578,t,"(480.0, 270.0)",0,3866.393100004643,434.938799997326,True,False
14,3,205.24907289999828,t,"(480.0, 270.0)",0,3881.703100007144,450.2487999998266,True,False
14,3,205.26459569999133,t,"(480.0, 270.0)",0,3897.225900000194,465.7715999928769,True,False
14,3,205.2817146999878,t,"(480.0, 270.0)",0,3914.3448999966495,482.89059998933226,True,False
14,3,205.2982178999955,t,"(480.0, 270.0)",0,3930.8481000043685,499.39379999705125,True,False
14,3,205.31525819998933,t,"(480.0, 270.0)",0,3947.8883999981917,516.4340999908745,True,False
14,3,205.33119379999698,t,"(480.0, 270.0)",0,3963.824000005843,532.3696999985259,True,False
14,3,205.3483486999903,t,"(480.0, 270.0)",0,3980.9788999991724,549.5245999918552,True,False
14,3,205.36510019999696,t,"(480.0, 270.0)",0,3997.730400005821,566.2760999985039,True,False
14,3,205.38236029999098,t,"(480.0, 270.0)",0,4014.99049999984,583.5361999925226,True,False
14,3,205.3979999000003,t,"(480.0, 270.0)",0,4030.630100009148,599.1758000018308,True,False
14,3,205.41525839999667,t,"(480.0, 270.0)",0,4047.8886000055354,616.4342999982182,True,False
14,3,205.43091539999295,t,"(480.0, 270.0)",0,4063.5456000018166,632.0912999944994,True,False
14,3,205.4487792999862,t,"(480.0, 270.0)",0,4081.409499995061,649.955199987744,True,False
14,3,205.46457729999383,t,"(480.0, 270.0)",0,4097.207500002696,665.753199995379,True,False
14,3,205.48174999999173,t,"(480.0, 270.0)",0,4114.380200000596,682.925899993279,True,False
14,3,205.49788729999273,t,"(480.0, 270.0)",0,4130.517500001588,699.0631999942707,True,False
14,3,205.51526279999234,t,"(480.0, 270.0)",0,4147.893000001204,716.438699993887,True,False
14,3,205.53119270000025,t,"(480.0, 270.0)",0,4163.822900009109,732.3686000017915,True,False
14,3,205.5488711999933,t,"(480.0, 270.0)",0,4181.501400002162,750.0470999948448,True,False
14,3,205.56459679998807,t,"(480.0, 270.0)",0,4197.2269999969285,765.7726999896113,True,False
14,3,205.58193949999986,t,"(480.0, 270.0)",0,4214.569700008724,783.1154000014067,True,False
14,3,205.59780199998931,t,"(480.0, 270.0)",0,4230.432199998177,798.9778999908594,True,False
14,3,205.61508219999087,t,"(480.0, 270.0)",0,4247.7123999997275,816.2580999924103,True,False
14,3,205.6175363999937,star,"(-480.0, 270.0)",267.0656999980565,4250.166600002558,818.7122999952408,True,False
14,3,205.63384009999572,star,"(-480.0, 270.0)",0,4266.470300004585,835.0159999972675,True,False
14,3,205.6485282999929,star,"(-480.0, 270.0)",0,4281.158500001766,849.7041999944486,True,False
14,3,205.66551169999002,star,"(-480.0, 270.0)",0,4298.141899998882,866.6875999915646,True,False
14,3,205.68171299999813,star,"(-480.0, 270.0)",0,4314.343200006988,882.8888999996707,True,False
14,3,205.6975351999863,star,"(-480.0, 270.0)",0,4330.165399995167,898.7110999878496,True,False
14,3,205.71511499999906,star,"(-480.0, 270.0)",0,4347.745200007921,916.2909000006039,True,False
14,3,205.7311248999904,star,"(-480.0, 270.0)",0,4363.755099999253,932.3007999919355,True,False
14,3,205.7484407999873,star,"(-480.0, 270.0)",0,4381.070999996155,949.6166999888374,True,False
14,3,205.76441720000003,star,"(-480.0, 270.0)",0,4397.047400008887,965.5931000015698,True,False
14,3,205.7818777999928,star,"(-480.0, 270.0)",0,4414.508000001661,983.0536999943433,True,False
14,3,205.79781089999597,star,"(-480.0, 270.0)",0,4430.441100004828,998.9867999975104,True,False
14,3,205.81525899999542,star,"(-480.0, 270.0)",0,4447.889200004283,1016.4348999969661,True,False
14,3,205.83084119998966,star,"(-480.0, 270.0)",0,4463.471399998525,1032.017099991208,True,False
14,3,205.84824389999267,star,"(-480.0, 270.0)",0,4480.874100001529,1049.4197999942116,True,False
14,3,205.86452079999435,star,"(-480.0, 270.0)",0,4497.151000003214,1065.6966999958968,True,False
14,3,205.8819414999889,star,"(-480.0, 270.0)",0,4514.571699997759,1083.1173999904422,True,False
14,3,205.89756459998898,star,"(-480.0, 270.0)",0,4530.194799997844,1098.7404999905266,True,False
14,3,205.91518059998634,star,"(-480.0, 270.0)",0,4547.810799995204,1116.3564999878872,True,False
14,3,205.93099149999034,star,"(-480.0, 270.0)",0,4563.621699999203,1132.1673999918858,True,False
14,3,205.9482960999885,star,"(-480.0, 270.0)",0,4580.926299997373,1149.4719999900553,True,False
14,3,205.96439459999965,star,"(-480.0, 270.0)",0,4597.024800008512,1165.570500001195,True,False
14,3,205.98159979999764,star,"(-480.0, 270.0)",0,4614.230000006501,1182.7756999991834,True,False
14,3,205.99774129998696,star,"(-480.0, 270.0)",0,4630.371499995817,1198.9171999885002,True,False
14,3,206.01502729998901,star,"(-480.0, 270.0)",0,4647.657499997877,1216.2031999905594,True,False
14,3,206.0306450999924,star,"(-480.0, 270.0)",0,4663.27530000126,1231.8209999939427,True,False
14,3,206.04844259998936,star,"(-480.0, 270.0)",0,4681.072799998219,1249.618499990902,True,False
14,3,206.06431649999286,star,"(-480.0, 270.0)",0,4696.9467000017175,1265.4923999944003,True,False
14,3,206.0821956999862,star,"(-480.0, 270.0)",0,4714.8258999950485,1283.3715999877313,True,False
14,3,206.0978247999883,star,"(-480.0, 270.0)",0,4730.454999997164,1299.000699989847,True,False
14,3,206.114788699997,star,"(-480.0, 270.0)",0,4747.418900005869,1315.9645999985514,True,False
14,3,206.13126099998772,star,"(-480.0, 270.0)",0,4763.8911999965785,1332.4368999892613,True,False
14,3,206.14841799999704,star,"(-480.0, 270.0)",0,4781.048200005898,1349.593899998581,True,False
14,3,206.16444949999277,star,"(-480.0, 270.0)",0,4797.079700001632,1365.6253999943146,True,False
14,3,206.18173419999948,star,"(-480.0, 270.0)",0,4814.364400008344,1382.9101000010269,True,False
14,3,206.19730269999127,star,"(-480.0, 270.0)",0,4829.932900000131,1398.4785999928135,True,False
14,3,206.21479889999318,star,"(-480.0, 270.0)",0,4847.429100002046,1415.9747999947285,True,False
14,3,206.2309363999957,star,"(-480.0, 270.0)",0,4863.56660000456,1432.112299997243,True,False
14,3,206.24834669999836,star,"(-480.0, 270.0)",0,4880.9769000072265,1449.5225999999093,True,False
14,3,206.2638469999947,star,"(-480.0, 270.0)",0,4896.477200003574,1465.0228999962565,True,False
14,3,206.28142029998708,star,"(-480.0, 270.0)",0,4914.050499995938,1482.5961999886204,True,False
14,3,206.297430599996,star,"(-480.0, 270.0)",0,4930.060800004867,1498.6064999975497,True,False
14,3,206.3149551999959,star,"(-480.0, 270.0)",0,4947.585400004755,1516.1310999974376,True,False
14,3,206.3311296999891,star,"(-480.0, 270.0)",0,4963.759899997967,1532.30559999065,True,False
14,3,206.34843009999895,star,"(-480.0, 270.0)",0,4981.060300007812,1549.6060000004945,True,False
14,3,206.36450689999037,star,"(-480.0, 270.0)",0,4997.137099999236,1565.6827999919187,True,False
14,3,206.38144230000034,star,"(-480.0, 270.0)",0,5014.072500009206,1582.618200001889,True,False
14,3,206.3978320999886,star,"(-480.0, 270.0)",0,5030.462299997453,1599.0079999901354,True,False
