trial_num,selection_num,timestamp,shape,position,fixation_duration_ms,rt_from_trial_start_ms,rt_from_previous_selection_ms,queued_selection,was_executed
2,1,20.586847200000193,star,"(-480.0, 270.0)",333.0672000302002,396.053500007838,396.053500007838,False,True
2,2,21.102252399956342,star,"(-480.0, 270.0)",508.10269999783486,911.4586999639869,515.4051999561489,True,False
2,2,22.203510599967558,circle,"(-480.0, -270.0)",333.92489998368546,2012.716899975203,1616.663399967365,True,False
2,2,22.38515109999571,circle,"(-480.0, -270.0)",0,2194.357400003355,1798.303899995517,False,True
2,3,22.718534799991176,circle,"(-480.0, -270.0)",491.4784000138752,2527.7410999988206,333.3836999954656,True,False
2,3,24.034852299955674,circle,"(-480.0, -270.0)",0,3844.0585999633186,1649.7011999599636,False,True
2,4,24.80161570000928,cross,"(480.0, -270.0)",915.4812000342645,4610.822000016924,766.7634000536054,False,True
3,1,28.884155599982478,circle,"(-480.0, -270.0)",333.47589999902993,713.1166000035591,713.1166000035591,False,True
3,2,29.40015519998269,circle,"(-480.0, -270.0)",508.5841999971308,1229.116200003773,515.9996000002138,True,False
3,2,30.3827076999587,star,"(-480.0, 270.0)",332.2522999951616,2211.668699979782,1498.552099976223,True,False
3,2,30.668575699965004,star,"(-480.0, 270.0)",0,2497.5366999860853,1784.4200999825262,False,True
3,3,30.90363829996204,star,"(-480.0, 270.0)",502.26879998808727,2732.5992999831215,235.06259999703616,True,False
3,3,32.199173100001644,star,"(-480.0, 270.0)",0,4028.1341000227258,1530.5974000366405,False,True
3,4,32.96539430000121,circle,"(-480.0, -270.0)",965.9144000033848,4794.355300022289,766.2211999995634,False,True
4,1,37.215695399965625,t,"(480.0, 270.0)",335.2401999873109,863.623799989,863.623799989,False,True
4,2,37.73071059997892,t,"(480.0, 270.0)",508.7229000055231,1378.6390000022948,515.0152000132948,True,False
4,2,38.4636610999587,cross,"(480.0, -270.0)",332.2727999766357,2111.589499982074,1247.965699993074,True,False
4,2,39.01315159996739,cross,"(480.0, -270.0)",0,2661.0799999907613,1797.4562000017613,False,True
4,3,38.996518999978434,cross,"(480.0, -270.0)",511.3904000027105,2644.447400001809,-16.63259998895228,True,False
4,3,40.263381899974775,cross,"(480.0, -270.0)",0,3911.3102999981493,1250.230300007388,False,True
4,4,41.02971609996166,t,"(480.0, 270.0)",1033.4473999682814,4677.6444999850355,766.3341999868862,False,True
