trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,491.28041950000625,videoStart,all,center,video=balloons_5
0,AG,496.4340194000106,videoEnd,all,center,"video=balloons_5, duration=5.15s"
1,training,497.9406611000013,trial_start,all,,shape_order=circle-cross-star-t
1,training,498.9477523000096,fixator_end,all,,
1,training,498.9638868000038,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,500.76281369999924,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
1,training,500.7805783000076,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,502.5963222000137,animation_end,cross,"(480.0, -270.0)",duration=1816ms
1,training,502.61353220000456,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,504.4332180000056,animation_end,star,"(-480.0, 270.0)",duration=1820ms
1,training,504.44693350000307,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,506.2609720000037,animation_end,t,"(480.0, 270.0)",duration=1814ms
1,training,506.2781348999997,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,507.29472680001345,trial_start,all,,shape_order=circle-cross-star-t
2,training,508.30948910000734,fixator_end,all,,
2,training,508.32764730000054,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,510.1423064000119,animation_end,circle,"(-480.0, -270.0)",duration=1815ms
2,training,510.16072860000713,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,511.97595150000416,animation_end,cross,"(480.0, -270.0)",duration=1815ms
2,training,511.99370610000915,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,513.7905339000135,animation_end,star,"(-480.0, 270.0)",duration=1797ms
2,training,513.8086136000056,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,515.624535400013,animation_end,t,"(480.0, 270.0)",duration=1816ms
2,training,515.640187500001,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,516.6457593000086,trial_start,all,,shape_order=circle-cross-star-t
3,training,517.6566680000105,fixator_end,all,,
3,training,517.6725264000124,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,519.4879228000063,animation_end,circle,"(-480.0, -270.0)",duration=1815ms
3,training,519.5073389000027,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,521.2873733000015,animation_end,cross,"(480.0, -270.0)",duration=1780ms
3,training,521.3055722999998,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,523.1202945000114,animation_end,star,"(-480.0, 270.0)",duration=1815ms
3,training,523.1389124000125,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,524.9200641000061,animation_end,t,"(480.0, 270.0)",duration=1781ms
3,training,524.9384694000037,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,525.9432456000068,trial_start,all,,shape_order=circle-cross-star-t
4,training,526.9530881000101,fixator_end,all,,
4,training,526.9719144000119,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
4,training,528.7529196000105,animation_end,circle,"(-480.0, -270.0)",duration=1781ms
4,training,528.7717914000095,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
4,training,530.552365800002,animation_end,cross,"(480.0, -270.0)",duration=1781ms
4,training,530.5702458000014,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
4,training,532.3520922000025,animation_end,star,"(-480.0, 270.0)",duration=1782ms
4,training,532.3709249000094,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
4,training,534.1512552000058,animation_end,t,"(480.0, 270.0)",duration=1780ms
4,training,534.1697872000077,trial_end,all,,shapes_shown=circle-cross-star-t
4,AG,535.1734171000135,videoStart,all,center,video=bouncyballs_5
4,AG,540.3345926000038,videoEnd,all,center,"video=bouncyballs_5, duration=5.14s"
5,training,541.8496488000092,trial_start,all,,shape_order=circle-cross-star-t
5,training,542.8667455000104,fixator_end,all,,
5,training,542.8822972000053,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
5,training,544.6655316000106,animation_end,circle,"(-480.0, -270.0)",duration=1783ms
5,training,544.6828568000055,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
5,training,546.5010642000125,animation_end,cross,"(480.0, -270.0)",duration=1818ms
5,training,546.5165235000022,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
5,training,548.3311339000065,animation_end,star,"(-480.0, 270.0)",duration=1815ms
5,training,548.3481631000031,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
5,training,550.1620642000053,animation_end,t,"(480.0, 270.0)",duration=1814ms
5,training,550.1808955000015,trial_end,all,,shapes_shown=circle-cross-star-t
6,training,551.1953802000062,trial_start,all,,shape_order=circle-cross-star-t
6,training,552.2135899999994,fixator_end,all,,
6,training,552.2296654000093,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
