trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,1215.4805804999996,videoStart,all,center,video=balloons_5
0,AG,1220.6539226000023,videoEnd,all,center,"video=balloons_5, duration=5.14s"
1,training,1222.1625602000022,trial_start,all,,shape_order=circle-cross-star-t
1,training,1223.1737527000005,fixator_end,all,,
1,training,1223.1871238999993,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,1224.9694318000002,animation_end,circle,"(-480.0, -270.0)",duration=1782ms
1,training,1224.9863784000008,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,1226.7859645999997,animation_end,cross,"(480.0, -270.0)",duration=1800ms
1,training,1226.8038393000024,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,1228.623956899999,animation_end,star,"(-480.0, 270.0)",duration=1820ms
1,training,1228.6375527000018,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,1230.4539554000003,animation_end,t,"(480.0, 270.0)",duration=1816ms
1,training,1230.4701750000022,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,1231.476432200001,trial_start,all,,shape_order=circle-cross-star-t
2,training,1232.4851904000025,fixator_end,all,,
2,training,1232.5038000000022,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,1234.3018591,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
2,training,1234.3241567000005,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,1236.1182364000015,animation_end,cross,"(480.0, -270.0)",duration=1794ms
2,training,1236.1341835999992,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,1237.9507613000023,animation_end,star,"(-480.0, 270.0)",duration=1817ms
2,training,1237.9668956000023,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,1239.7664784000008,animation_end,t,"(480.0, 270.0)",duration=1800ms
2,training,1239.7829697000016,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,1240.8004273000006,trial_start,all,,shape_order=circle-cross-star-t
3,training,1241.8154157999998,fixator_end,all,,
3,training,1241.8337033999996,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,1243.6479825999995,animation_end,circle,"(-480.0, -270.0)",duration=1814ms
3,training,1243.6650630000004,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,1245.4469303000005,animation_end,cross,"(480.0, -270.0)",duration=1782ms
3,training,1245.4646455000002,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,1247.278506999999,animation_end,star,"(-480.0, 270.0)",duration=1814ms
3,training,1247.296510100001,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,1249.0784208000005,animation_end,t,"(480.0, 270.0)",duration=1782ms
3,training,1249.0957337,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,1250.1013300000013,trial_start,all,,shape_order=circle-cross-star-t
4,training,1251.1102615000018,fixator_end,all,,
4,training,1251.1283710000025,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
4,training,1252.9266979999993,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
4,training,1252.944978800002,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
4,training,1254.7405636000003,animation_end,cross,"(480.0, -270.0)",duration=1796ms
4,training,1254.7607009999992,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
4,training,1256.5482980000015,animation_end,star,"(-480.0, 270.0)",duration=1788ms
4,training,1256.5636995000023,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
4,training,1258.3597988000001,animation_end,t,"(480.0, 270.0)",duration=1796ms
4,training,1258.3767651000016,trial_end,all,,shapes_shown=circle-cross-star-t
4,AG,1259.3826946000008,videoStart,all,center,video=bouncyballs_5
4,AG,1264.5552093000006,videoEnd,all,center,"video=bouncyballs_5, duration=5.14s"
5,training,1266.080198300002,trial_start,all,,shape_order=circle-cross-star-t
5,training,1267.0895273000024,fixator_end,all,,
5,training,1267.1083610000023,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
5,training,1268.9239672000003,animation_end,circle,"(-480.0, -270.0)",duration=1816ms
5,training,1268.9405068000015,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
5,training,1270.755748800002,animation_end,cross,"(480.0, -270.0)",duration=1815ms
5,training,1270.7737054999998,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
5,training,1272.5875455000023,animation_end,star,"(-480.0, 270.0)",duration=1814ms
5,training,1272.6058115000014,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
5,training,1274.4047095999995,animation_end,t,"(480.0, 270.0)",duration=1799ms
5,training,1274.4198873999994,trial_end,all,,shapes_shown=circle-cross-star-t
6,training,1275.4372379000015,trial_start,all,,shape_order=circle-cross-star-t
6,training,1276.4536004000001,fixator_end,all,,
