trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,910.5109221000166,videoStart,all,center,video=balloons_5
0,AG,915.6865104000026,videoEnd,all,center,"video=balloons_5, duration=5.14s"
1,training,917.2033614999964,trial_start,all,,shape_order=circle-cross-star-t
1,training,918.2073793000018,fixator_end,all,,
1,training,918.9751086000178,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,920.7731369000103,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
1,training,921.5407326999994,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,923.3397798000078,animation_end,cross,"(480.0, -270.0)",duration=1799ms
1,training,923.8564056000032,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,925.6555509000027,animation_end,star,"(-480.0, 270.0)",duration=1799ms
1,training,925.9233511000057,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,927.7404024999996,animation_end,t,"(480.0, 270.0)",duration=1817ms
1,training,927.7570468000195,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,928.7738540999999,trial_start,all,,shape_order=circle-cross-star-t
2,training,929.7892986999941,fixator_end,all,,
2,training,930.8067814999959,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,932.604817400017,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
2,training,932.8730979000102,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,934.6881808000035,animation_end,cross,"(480.0, -270.0)",duration=1815ms
2,training,935.4561029000033,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,937.2359016000119,animation_end,star,"(-480.0, 270.0)",duration=1780ms
2,training,938.2548756000178,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,940.0688070000033,animation_end,t,"(480.0, 270.0)",duration=1814ms
2,training,940.0865649000043,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,941.1033508999972,trial_start,all,,shape_order=circle-cross-star-t
3,training,942.1186037000152,fixator_end,all,,
3,training,942.8865766999952,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,944.7002142000129,animation_end,circle,"(-480.0, -270.0)",duration=1814ms
3,training,944.7174075999937,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
