trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,43.86152700000093,videoStart,all,center,video=balloons_5
0,AG,49.03442019998329,videoEnd,all,center,"video=balloons_5, duration=5.15s"
1,training,50.5453290999867,trial_start,all,,shape_order=circle-cross-star-t
1,training,51.55747599998722,fixator_end,all,,
1,training,51.57215979998,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,53.37429899998824,animation_end,circle,"(-480.0, -270.0)",duration=1802ms
1,training,53.387971099989954,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,55.18628150000586,animation_end,cross,"(480.0, -270.0)",duration=1798ms
1,training,55.204487799986964,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,57.00342389999423,animation_end,star,"(-480.0, 270.0)",duration=1799ms
1,training,57.023530699982075,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,58.834090799995465,animation_end,t,"(480.0, 270.0)",duration=1811ms
1,training,58.85163359998842,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,59.85838409999269,trial_start,all,,shape_order=circle-cross-star-t
2,training,60.87111320000258,fixator_end,all,,
2,training,60.886750200006645,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,62.67051039999933,animation_end,circle,"(-480.0, -270.0)",duration=1784ms
2,training,62.691170999984024,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,64.47095739998622,animation_end,cross,"(480.0, -270.0)",duration=1780ms
2,training,64.48694109998178,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,66.28480550000677,animation_end,star,"(-480.0, 270.0)",duration=1798ms
2,training,66.30375490000006,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,68.1203819999937,animation_end,t,"(480.0, 270.0)",duration=1817ms
2,training,68.13596469999175,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,69.15252139998483,trial_start,all,,shape_order=circle-cross-star-t
3,training,70.16932899999665,fixator_end,all,,
3,training,70.1871678000025,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,71.97141319999355,animation_end,circle,"(-480.0, -270.0)",duration=1784ms
3,training,71.98990349998348,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,73.78453119998449,animation_end,cross,"(480.0, -270.0)",duration=1795ms
3,training,73.80116999999154,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,75.61783459997969,animation_end,star,"(-480.0, 270.0)",duration=1817ms
3,training,75.63501779999933,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,77.41142029999173,animation_end,t,"(480.0, 270.0)",duration=1776ms
3,training,77.43419639999047,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,78.4461437999853,trial_start,all,,shape_order=circle-cross-star-t
4,training,79.46041810000315,fixator_end,all,,
4,training,79.48328049998963,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
4,training,81.28031719999854,animation_end,circle,"(-480.0, -270.0)",duration=1797ms
4,training,81.29614649998257,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
4,training,83.0981860999891,animation_end,cross,"(480.0, -270.0)",duration=1802ms
4,training,83.11416110000573,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
4,training,84.9129968000052,animation_end,star,"(-480.0, 270.0)",duration=1799ms
4,training,84.93274699998437,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
4,training,86.73016439998173,animation_end,t,"(480.0, 270.0)",duration=1797ms
4,training,86.74533099998371,trial_end,all,,shapes_shown=circle-cross-star-t
4,AG,87.75096159998793,videoStart,all,center,video=bouncyballs_5
4,AG,92.87874270000611,videoEnd,all,center,"video=bouncyballs_5, duration=5.11s"
5,training,94.39870879999944,trial_start,all,,shape_order=circle-cross-star-t
5,training,95.41097189998254,fixator_end,all,,
5,training,95.42909829999553,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
5,training,97.23871350000263,animation_end,circle,"(-480.0, -270.0)",duration=1810ms
5,training,97.26155969998217,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
5,training,99.03829880000558,animation_end,cross,"(480.0, -270.0)",duration=1777ms
5,training,99.06096219999017,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
5,training,100.86992840000312,animation_end,star,"(-480.0, 270.0)",duration=1809ms
5,training,100.89041739999084,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
5,training,102.68862820000504,animation_end,t,"(480.0, 270.0)",duration=1798ms
5,training,102.7091465999838,trial_end,all,,shapes_shown=circle-cross-star-t
6,training,103.72694870000123,trial_start,all,,shape_order=circle-cross-star-t
6,training,104.73984739999287,fixator_end,all,,
6,training,104.75582379999105,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
6,training,106.55207509998581,animation_end,circle,"(-480.0, -270.0)",duration=1796ms
6,training,106.5698260999925,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
6,training,108.37274170000455,animation_end,cross,"(480.0, -270.0)",duration=1803ms
6,training,108.38602829998126,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
6,training,110.18529480000143,animation_end,star,"(-480.0, 270.0)",duration=1799ms
6,training,110.2054524999985,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
6,training,112.00445969999419,animation_end,t,"(480.0, 270.0)",duration=1799ms
6,training,112.01817819999997,trial_end,all,,shapes_shown=circle-cross-star-t
7,training,113.03491519999807,trial_start,all,,shape_order=circle-cross-star-t
7,training,114.04846930000349,fixator_end,all,,
7,training,114.07230440000421,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
7,training,115.84930289999465,animation_end,circle,"(-480.0, -270.0)",duration=1777ms
7,training,115.8708309000067,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
7,training,117.66419789998326,animation_end,cross,"(480.0, -270.0)",duration=1793ms
7,training,117.68702489999123,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
7,training,119.49840499999118,animation_end,star,"(-480.0, 270.0)",duration=1811ms
7,training,119.51791029999731,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
7,training,121.31360779999522,animation_end,t,"(480.0, 270.0)",duration=1796ms
7,training,121.33473939998657,trial_end,all,,shapes_shown=circle-cross-star-t
8,training,122.3513413000037,trial_start,all,,shape_order=circle-cross-star-t
8,training,123.36361289999331,fixator_end,all,,
8,training,123.38150369998766,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
8,training,125.20000429998618,animation_end,circle,"(-480.0, -270.0)",duration=1818ms
8,training,125.21596619999036,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
8,training,127.01268879999407,animation_end,cross,"(480.0, -270.0)",duration=1797ms
8,training,127.0346858999983,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
8,training,128.82828009998775,animation_end,star,"(-480.0, 270.0)",duration=1794ms
8,training,128.84901489998447,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
8,training,130.627576400002,animation_end,t,"(480.0, 270.0)",duration=1779ms
8,training,130.64868650000426,trial_end,all,,shapes_shown=circle-cross-star-t
8,AG,131.65463069998077,videoStart,all,center,video=galaxies_5
8,AG,136.8135268999904,videoEnd,all,center,"video=galaxies_5, duration=5.15s"
9,training,138.32575769998948,trial_start,all,,shape_order=circle-cross-star-t
9,training,139.32883660000516,fixator_end,all,,
9,training,139.3423824000056,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
9,training,141.1402925000002,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
