trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,1140.6982262999954,videoStart,all,center,video=balloons_5
0,AG,1145.8754487999977,videoEnd,all,center,"video=balloons_5, duration=5.15s"
1,training,1147.3896837000066,trial_start,all,,shape_order=circle-cross-star-t
1,training,1148.4018994999933,fixator_end,all,,
1,training,1148.4188031999947,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,1150.2166195000027,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
1,training,1150.234510299997,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,1152.0223229999974,animation_end,cross,"(480.0, -270.0)",duration=1788ms
1,training,1152.0355738999933,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,1153.8491689000075,animation_end,star,"(-480.0, 270.0)",duration=1814ms
1,training,1153.8673947000061,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,1155.6656557999959,animation_end,t,"(480.0, 270.0)",duration=1798ms
1,training,1155.6829966000078,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,1156.6862627999944,trial_start,all,,shape_order=circle-cross-star-t
2,training,1157.6974251000065,fixator_end,all,,
2,training,1157.7156283999939,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,1159.5135230000014,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
2,training,1159.5307733999944,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,1161.345564400006,animation_end,cross,"(480.0, -270.0)",duration=1815ms
2,training,1161.3600645999977,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,1163.1282670000073,animation_end,star,"(-480.0, 270.0)",duration=1768ms
2,training,1163.1462674000068,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,1164.9277105999936,animation_end,t,"(480.0, 270.0)",duration=1781ms
2,training,1164.9456613999937,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,1165.9631479999953,trial_start,all,,shape_order=circle-cross-star-t
3,training,1166.977484300005,fixator_end,all,,
3,training,1166.9940029999998,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,1168.7937724999938,animation_end,circle,"(-480.0, -270.0)",duration=1800ms
3,training,1168.811841600007,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,1170.6263766000047,animation_end,cross,"(480.0, -270.0)",duration=1815ms
3,training,1170.6445968000044,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,1172.4592923000018,animation_end,star,"(-480.0, 270.0)",duration=1815ms
3,training,1172.4767792000057,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,1174.275770399996,animation_end,t,"(480.0, 270.0)",duration=1799ms
3,training,1174.2922740000067,trial_end,all,,shapes_shown=circle-cross-star-t
