trial_num,phase,timestamp,event_type,shape,position,additional_info
0,AG,925.058998499997,videoStart,all,center,video=balloons_5
0,AG,930.2145316999522,videoEnd,all,center,"video=balloons_5, duration=5.14s"
1,training,931.7294634999707,trial_start,all,,shape_order=circle-cross-star-t
1,training,932.7376599999843,fixator_end,all,,
1,training,932.7540397999692,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,934.5526011999464,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
1,training,934.5716697999742,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,936.3859365999815,animation_end,cross,"(480.0, -270.0)",duration=1814ms
1,training,936.4035245999694,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,938.2179957999615,animation_end,star,"(-480.0, 270.0)",duration=1814ms
1,training,938.2364899999811,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,940.0170042999671,animation_end,t,"(480.0, 270.0)",duration=1780ms
1,training,940.0348382999655,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,941.0507104999851,trial_start,all,,shape_order=circle-cross-star-t
2,training,942.0679095999803,fixator_end,all,,
2,training,942.083377599949,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,943.8806859999895,animation_end,circle,"(-480.0, -270.0)",duration=1797ms
2,training,943.9007128999801,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,945.716567299969,animation_end,cross,"(480.0, -270.0)",duration=1816ms
2,training,945.7305133999907,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,947.5311395999743,animation_end,star,"(-480.0, 270.0)",duration=1801ms
2,training,947.5496180999908,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,949.3311425999855,animation_end,t,"(480.0, 270.0)",duration=1782ms
2,training,949.3494778999593,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,950.3533258999814,trial_start,all,,shape_order=circle-cross-star-t
3,training,951.3639411999611,fixator_end,all,,
3,training,951.3827704999712,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,953.1967677999637,animation_end,circle,"(-480.0, -270.0)",duration=1814ms
3,training,953.2147175999708,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,955.0121351999696,animation_end,cross,"(480.0, -270.0)",duration=1797ms
3,training,955.0310602999525,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,956.8118685999652,animation_end,star,"(-480.0, 270.0)",duration=1781ms
3,training,956.830255799985,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,958.6278058999451,animation_end,t,"(480.0, 270.0)",duration=1798ms
3,training,958.6462802999886,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,959.6505735999672,trial_start,all,,shape_order=circle-cross-star-t
4,training,960.6605555999558,fixator_end,all,,
