trial_num,phase,timestamp,event_type,shape,position,additional_info
1,training,10.706898800039198,trial_start,all,,shape_order=circle-cross-star-t
1,training,11.724535300047137,fixator_end,all,,
1,training,11.74124500004109,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,13.540460100048222,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
1,training,13.557365200016648,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,15.373302799998783,animation_end,cross,"(480.0, -270.0)",duration=1816ms
1,training,15.390474100015126,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,17.20680780004477,animation_end,star,"(-480.0, 270.0)",duration=1816ms
1,training,17.223895700008143,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,19.023200199997518,animation_end,t,"(480.0, 270.0)",duration=1799ms
1,training,19.039775000012014,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,19.543197000049986,trial_start,all,,shape_order=circle-cross-star-t
2,training,20.555221200047527,fixator_end,all,,
2,training,20.571837200026494,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,22.37246400001459,animation_end,circle,"(-480.0, -270.0)",duration=1801ms
2,training,22.389491000038106,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,24.188195800001267,animation_end,cross,"(480.0, -270.0)",duration=1799ms
2,training,24.20539960003225,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,26.020983900001738,animation_end,star,"(-480.0, 270.0)",duration=1816ms
2,training,26.037237200012896,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,27.836188000044785,animation_end,t,"(480.0, 270.0)",duration=1799ms
2,training,27.85288290004246,trial_end,all,,shapes_shown=circle-cross-star-t
