trial_num,phase,timestamp,event_type,shape,position,additional_info
1,training,10.066386799968313,trial_start,all,,shape_order=circle-cross-star-t
1,training,11.075531099981163,fixator_end,all,,
1,training,11.09229449997656,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,12.891504300001543,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
1,training,12.908425299974624,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,14.710042299993802,animation_end,cross,"(480.0, -270.0)",duration=1802ms
1,training,14.727047299966216,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,16.524649299972225,animation_end,star,"(-480.0, 270.0)",duration=1798ms
1,training,16.541848099965136,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,18.339738600014243,animation_end,t,"(480.0, 270.0)",duration=1798ms
1,training,18.356430799991358,trial_end,all,,shapes_shown=circle-cross-star-t
2,gaze_triggered,19.890333999996074,trial_start,all,,shape_order=circle-cross-star-t
2,gaze_triggered,21.025768299994525,selection,star,"(-480.0, 270.0)","executed=True, fixation_duration=335ms, rt=1132ms"
2,gaze_triggered,21.02695639996091,trial_end,all,,"selections=1, shapes=star, positions=(-480.0, 270.0), timings=1132"
2,gaze_triggered,21.557273699960206,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=511ms, rt=1647ms"
2,gaze_triggered,21.559355399978813,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1666ms"
2,gaze_triggered,21.5852942999918,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1684ms"
2,gaze_triggered,21.595777300011832,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1703ms"
2,gaze_triggered,21.611094099993352,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1718ms"
2,gaze_triggered,21.626845499966294,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1734ms"
2,gaze_triggered,21.64396159996977,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1751ms"
2,gaze_triggered,21.660501100006513,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1767ms"
2,gaze_triggered,21.676294400007464,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1783ms"
2,gaze_triggered,21.691815299971495,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=0ms, rt=1799ms"
