trial_num,phase,timestamp,event_type,shape,position,additional_info
1,training,10.345374599972274,trial_start,all,,shape_order=circle-cross-star-t
1,training,11.355339500005357,fixator_end,all,,
1,training,11.372257200011518,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,13.189289400004782,animation_end,circle,"(-480.0, -270.0)",duration=1817ms
1,training,13.206248499976937,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,15.005193599965423,animation_end,cross,"(480.0, -270.0)",duration=1799ms
1,training,15.022363299969584,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,16.825756200007163,animation_end,star,"(-480.0, 270.0)",duration=1803ms
1,training,16.837443099997472,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,18.63629920000676,animation_end,t,"(480.0, 270.0)",duration=1799ms
1,training,18.65293759998167,trial_end,all,,shapes_shown=circle-cross-star-t
2,gaze_triggered,20.188091599964537,trial_start,all,,shape_order=circle-cross-star-t
2,gaze_triggered,20.590885699959472,selection,star,"(-480.0, 270.0)","executed=True, fixation_duration=333ms, rt=396ms"
2,gaze_triggered,21.12035330000799,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=508ms, rt=911ms"
2,gaze_triggered,22.223816699988674,queued_selection,circle,"(-480.0, -270.0)","executed=False, fixation_duration=333ms, rt=2012ms"
2,gaze_triggered,22.392623299965635,selection,circle,"(-480.0, -270.0)","executed=True, fixation_duration=0ms, rt=2194ms"
2,gaze_triggered,22.73764479998499,queued_selection,circle,"(-480.0, -270.0)","executed=False, fixation_duration=491ms, rt=2527ms"
2,gaze_triggered,24.036433100001886,selection,circle,"(-480.0, -270.0)","executed=True, fixation_duration=0ms, rt=3844ms"
2,gaze_triggered,24.820358600001782,selection,cross,"(480.0, -270.0)","executed=True, fixation_duration=915ms, rt=4610ms"
2,gaze_triggered,26.635433099989314,trial_end,all,,"selections=4, shapes=star,circle,circle,cross, positions=(-480.0, 270.0),(-480.0, -270.0),(-480.0, -270.0),(480.0, -270.0), timings=396,1798,1649,766"
3,gaze_triggered,28.168610399996396,trial_start,all,,shape_order=circle-cross-star-t
3,gaze_triggered,28.88837559998501,selection,circle,"(-480.0, -270.0)","executed=True, fixation_duration=333ms, rt=713ms"
3,gaze_triggered,29.420251599978656,queued_selection,circle,"(-480.0, -270.0)","executed=False, fixation_duration=508ms, rt=1229ms"
3,gaze_triggered,30.40052610001294,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=332ms, rt=2211ms"
3,gaze_triggered,30.669487899984233,selection,star,"(-480.0, 270.0)","executed=True, fixation_duration=0ms, rt=2497ms"
3,gaze_triggered,30.91988359997049,queued_selection,star,"(-480.0, 270.0)","executed=False, fixation_duration=502ms, rt=2732ms"
3,gaze_triggered,32.20134939998388,selection,star,"(-480.0, 270.0)","executed=True, fixation_duration=0ms, rt=4028ms"
3,gaze_triggered,32.9829330999637,selection,circle,"(-480.0, -270.0)","executed=True, fixation_duration=965ms, rt=4794ms"
3,gaze_triggered,34.81559730001027,trial_end,all,,"selections=4, shapes=circle,star,star,circle, positions=(-480.0, -270.0),(-480.0, 270.0),(-480.0, 270.0),(-480.0, -270.0), timings=713,1784,1530,766"
4,gaze_triggered,36.349478199961595,trial_start,all,,shape_order=circle-cross-star-t
4,gaze_triggered,37.219484100001864,selection,t,"(480.0, 270.0)","executed=True, fixation_duration=335ms, rt=863ms"
4,gaze_triggered,37.75114339997526,queued_selection,t,"(480.0, 270.0)","executed=False, fixation_duration=508ms, rt=1378ms"
4,gaze_triggered,38.482971199962776,queued_selection,cross,"(480.0, -270.0)","executed=False, fixation_duration=332ms, rt=2111ms"
4,gaze_triggered,39.01454469998134,selection,cross,"(480.0, -270.0)","executed=True, fixation_duration=0ms, rt=2661ms"
4,gaze_triggered,39.01706009998452,queued_selection,cross,"(480.0, -270.0)","executed=False, fixation_duration=511ms, rt=2644ms"
4,gaze_triggered,40.26576280000154,selection,cross,"(480.0, -270.0)","executed=True, fixation_duration=0ms, rt=3911ms"
4,gaze_triggered,41.04857779998565,selection,t,"(480.0, 270.0)","executed=True, fixation_duration=1033ms, rt=4677ms"
4,gaze_triggered,42.87955010001315,trial_end,all,,"selections=4, shapes=t,cross,cross,t, positions=(480.0, 270.0),(480.0, -270.0),(480.0, -270.0),(480.0, 270.0), timings=863,1797,1250,766"
