trial_num,phase,timestamp,event_type,shape,position,additional_info
1,training,16.08505910000531,trial_start,all,,shape_order=circle-cross-star-t
1,training,17.09421980002662,fixator_end,all,,
1,training,17.111207899986766,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
1,training,18.91069480002625,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
1,training,18.92765219998546,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
1,training,20.743137300014496,animation_end,cross,"(480.0, -270.0)",duration=1815ms
1,training,20.760034100036137,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
1,training,22.55884390004212,animation_end,star,"(-480.0, 270.0)",duration=1799ms
1,training,22.57599380001193,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
1,training,24.39163309999276,animation_end,t,"(480.0, 270.0)",duration=1816ms
1,training,24.408204999985173,trial_end,all,,shapes_shown=circle-cross-star-t
2,training,25.92500950000249,trial_start,all,,shape_order=circle-cross-star-t
2,training,26.941654500027653,fixator_end,all,,
2,training,26.95894069998758,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
2,training,28.75671049999073,animation_end,circle,"(-480.0, -270.0)",duration=1798ms
2,training,28.77366990002338,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
2,training,30.589345999993384,animation_end,cross,"(480.0, -270.0)",duration=1816ms
2,training,30.60622080002213,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
2,training,32.405884800013155,animation_end,star,"(-480.0, 270.0)",duration=1800ms
2,training,32.42282859998522,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
2,training,34.221807199995965,animation_end,t,"(480.0, 270.0)",duration=1799ms
2,training,34.24070230004145,trial_end,all,,shapes_shown=circle-cross-star-t
3,training,35.74562490003882,trial_start,all,,shape_order=circle-cross-star-t
3,training,36.754561500041746,fixator_end,all,,
3,training,36.77144690003479,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
3,training,38.59207350003999,animation_end,circle,"(-480.0, -270.0)",duration=1821ms
3,training,38.60386269999435,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
3,training,40.40306270000292,animation_end,cross,"(480.0, -270.0)",duration=1799ms
3,training,40.420055700000376,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
3,training,42.2358526000171,animation_end,star,"(-480.0, 270.0)",duration=1816ms
3,training,42.25297850003699,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
3,training,44.05237510002917,animation_end,t,"(480.0, 270.0)",duration=1799ms
3,training,44.069480300007854,trial_end,all,,shapes_shown=circle-cross-star-t
4,training,45.58760959998472,trial_start,all,,shape_order=circle-cross-star-t
4,training,46.601056799991056,fixator_end,all,,
4,training,46.61807950004004,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
4,training,48.4169530000072,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
4,training,48.43416669999715,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
4,training,50.23326619999716,animation_end,cross,"(480.0, -270.0)",duration=1799ms
4,training,50.250321300001815,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
4,training,52.065955199999735,animation_end,star,"(-480.0, 270.0)",duration=1816ms
4,training,52.08289530000184,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
4,training,53.88206939998781,animation_end,t,"(480.0, 270.0)",duration=1799ms
4,training,53.898569000011776,trial_end,all,,shapes_shown=circle-cross-star-t
5,training,55.41185340000084,trial_start,all,,shape_order=circle-cross-star-t
5,training,56.414473599987105,fixator_end,all,,
5,training,56.43177630001446,animation_start,circle,"(-480.0, -270.0)",sequence_position=1/4
5,training,58.23064670001622,animation_end,circle,"(-480.0, -270.0)",duration=1799ms
5,training,58.24771999998484,animation_start,cross,"(480.0, -270.0)",sequence_position=2/4
5,training,60.04667980002705,animation_end,cross,"(480.0, -270.0)",duration=1799ms
5,training,60.06367010000395,animation_start,star,"(-480.0, 270.0)",sequence_position=3/4
5,training,61.87947230000282,animation_end,star,"(-480.0, 270.0)",duration=1816ms
5,training,61.89616470003966,animation_start,t,"(480.0, 270.0)",sequence_position=4/4
5,training,63.695612200011965,animation_end,t,"(480.0, 270.0)",duration=1799ms
5,training,63.712246000010055,trial_end,all,,shapes_shown=circle-cross-star-t
6,gaze_triggered,66.251624800032,trial_start,all,,shape_order=circle-cross-star-t
